OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU2277	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU2283	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Steroidobacterales	f_Woeseiaceae	g_Woeseia
OTU2285	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_17	f_norank_o_Subgroup_17	g_norank_f_norank_o_Subgroup_17
OTU2297	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_17	f_norank_o_Subgroup_17	g_norank_f_norank_o_Subgroup_17
OTU2340	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_norank_f_Desulfocapsaceae
OTU2382	d_Bacteria	p_Myxococcota	c_Polyangia	o_VHS-B3-70	f_norank_o_VHS-B3-70	g_norank_f_norank_o_VHS-B3-70
OTU2396	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU2405	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Lutimonas
OTU2414	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2416	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Maritimimonas
OTU242	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_norank_f_Flavobacteriaceae
OTU2420	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU2427	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU2441	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Opitutales	f_Puniceicoccaceae	g_Verruc-01
OTU2442	d_Bacteria	p_Bacteroidota	c_Ignavibacteria	o_Ignavibacteriales	f_PHOS-HE36	g_norank_f_PHOS-HE36
OTU2477	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU2481	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU2487	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU250	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2506	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU2536	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU2537	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_unclassified_o_Microtrichales	g_unclassified_o_Microtrichales
OTU2538	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_norank_f_Microtrichaceae
OTU2561	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2581	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU2589	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU2598	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2601	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2616	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU2620	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU2623	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Ardenticatenales	f_norank_o_Ardenticatenales	g_norank_f_norank_o_Ardenticatenales
OTU2715	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_norank_f_Anaerolineaceae
OTU2727	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU2753	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_B2M28	f_norank_o_B2M28	g_norank_f_norank_o_B2M28
OTU2756	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Ectothiorhodospirales	f_Ectothiorhodospiraceae	g_Thiogranum
OTU2766	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_17	f_norank_o_Subgroup_17	g_norank_f_norank_o_Subgroup_17
OTU2770	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_17	f_norank_o_Subgroup_17	g_norank_f_norank_o_Subgroup_17
OTU2771	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU284	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Desulfatitalea
OTU3067	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Ectothiorhodospirales	f_Ectothiorhodospiraceae	g_Thiogranum
OTU3068	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Verrucomicrobiales	f_Rubritaleaceae	g_Roseibacillus
OTU3117	d_Bacteria	p_Spirochaetota	c_Leptospirae	o_Leptospirales	f_Leptospiraceae	g_RBG-16-49-21
OTU3134	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_BD7-8	f_norank_o_BD7-8	g_norank_f_norank_o_BD7-8
OTU3142	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU3169	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU318	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU3259	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_norank_f_Lentimicrobiaceae
OTU3359	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU3422	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Winogradskyella
OTU3523	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU3536	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Actibacter
OTU3544	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_KI89A_clade	f_norank_o_KI89A_clade	g_norank_f_norank_o_KI89A_clade
OTU360	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU3806	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Arcticiflavibacter
OTU3833	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU3860	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU3908	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_KI89A_clade	f_norank_o_KI89A_clade	g_norank_f_norank_o_KI89A_clade
OTU3909	d_Bacteria	p_Cyanobacteria	c_Cyanobacteriia	o_Chloroplast	f_norank_o_Chloroplast	g_norank_f_norank_o_Chloroplast
OTU3968	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU3983	d_Bacteria	p_Deinococcota	c_Deinococci	o_Deinococcales	f_Trueperaceae	g_Truepera
OTU3984	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU3987	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Steroidobacterales	f_Woeseiaceae	g_Woeseia
OTU3992	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Robiginitalea
OTU4004	d_Bacteria	p_Chloroflexi	c_Chloroflexia	o_Thermomicrobiales	f_AKYG1722	g_norank_f_AKYG1722
OTU4023	d_Bacteria	p_Bacteroidota	c_Rhodothermia	o_Rhodothermales	f_Rhodothermaceae	g_norank_f_Rhodothermaceae
OTU408	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Photobacterium
OTU4080	d_Bacteria	p_Acidobacteriota	c_Subgroup_21	o_norank_c_Subgroup_21	f_norank_o_norank_c_Subgroup_21	g_norank_f_norank_o_norank_c_Subgroup_21
OTU4132	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Muriicola
OTU4214	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_norank_f_Desulfocapsaceae
OTU4231	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Ulvibacter
OTU4257	d_Bacteria	p_Bacteroidota	c_Ignavibacteria	o_Ignavibacteriales	f_Ignavibacteriaceae	g_Ignavibacterium
OTU4331	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU438	d_Bacteria	p_Actinobacteriota	c_Thermoleophilia	o_Gaiellales	f_norank_o_Gaiellales	g_norank_f_norank_o_Gaiellales
OTU4412	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Zeaxanthinibacter
OTU442	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Muriicola
OTU455	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Arcticiflavibacter
OTU46	d_Bacteria	p_Latescibacterota	c_Latescibacteria	o_Latescibacterales	f_Latescibacteraceae	g_norank_f_Latescibacteraceae
OTU4649	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_norank_f_Rhodobacteraceae
OTU4665	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU4762	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Muricauda
OTU4803	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU4815	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_norank_f_Microtrichaceae
OTU482	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_norank_o_Chitinophagales	g_norank_f_norank_o_Chitinophagales
OTU4838	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU4848	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU4886	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU5029	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_Desulfopila
OTU5039	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU5049	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_unclassified_f_Desulfobacteraceae
OTU5058	d_Bacteria	p_Nitrospinota	c_P9X2b3D02	o_norank_c_P9X2b3D02	f_norank_o_norank_c_P9X2b3D02	g_norank_f_norank_o_norank_c_P9X2b3D02
OTU5092	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU5119	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Marivita
OTU5128	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU5151	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_BD7-8	f_norank_o_BD7-8	g_norank_f_norank_o_BD7-8
OTU5275	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5297	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Aureitalea
OTU530	d_Bacteria	p_Desulfobacterota	c_Syntrophobacteria	o_Syntrophobacterales	f_norank_o_Syntrophobacterales	g_norank_f_norank_o_Syntrophobacterales
OTU5319	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU533	d_Bacteria	p_Bacteroidota	c_Ignavibacteria	o_Ignavibacteriales	f_Melioribacteraceae	g_IheB3-7
OTU5332	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU5334	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Kiloniellales	f_Kiloniellaceae	g_norank_f_Kiloniellaceae
OTU5340	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Silicimonas
OTU5429	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_B2M28	f_norank_o_B2M28	g_norank_f_norank_o_B2M28
OTU5444	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU5455	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Steroidobacterales	f_Woeseiaceae	g_Woeseia
OTU5465	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Boseongicola
OTU5500	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU5528	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU5570	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU5576	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_norank_o_Microtrichales	g_norank_f_norank_o_Microtrichales
OTU5638	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Sulfitobacter
OTU5649	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Roseobacter
OTU5653	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Steroidobacterales	f_Woeseiaceae	g_Woeseia
OTU5709	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Rhizobiaceae	g_unclassified_f_Rhizobiaceae
OTU5732	d_Bacteria	p_Actinobacteriota	c_Coriobacteriia	o_OPB41	f_norank_o_OPB41	g_norank_f_norank_o_OPB41
OTU5765	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU5783	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU5789	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU5795	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU5836	d_Bacteria	p_Schekmanbacteria	c_norank_p_Schekmanbacteria	o_norank_c_norank_p_Schekmanbacteria	f_norank_o_norank_c_norank_p_Schekmanbacteria	g_norank_f_norank_o_norank_c_norank_p_Schekmanbacteria
OTU5877	d_Bacteria	p_Acidobacteriota	c_AT-s3-28	o_norank_c_AT-s3-28	f_norank_o_norank_c_AT-s3-28	g_norank_f_norank_o_norank_c_AT-s3-28
OTU5890	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_LCP-80
OTU6039	d_Bacteria	p_unclassified_k_norank_d_Bacteria	c_unclassified_k_norank_d_Bacteria	o_unclassified_k_norank_d_Bacteria	f_unclassified_k_norank_d_Bacteria	g_unclassified_k_norank_d_Bacteria
OTU6042	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_Vibrio
OTU6195	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU6257	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_unclassified_f_Desulfosarcinaceae
OTU637	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Sva0081_sediment_group
OTU6403	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Winogradskyella
OTU654	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	g_unclassified_f_Sphingomonadaceae
OTU6543	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Ulvibacter
OTU6578	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Chromatiales	f_Chromatiaceae	g_Candidatus_Thiobios
OTU6602	d_Bacteria	p_Chloroflexi	c_KD4-96	o_norank_c_KD4-96	f_norank_o_norank_c_KD4-96	g_norank_f_norank_o_norank_c_KD4-96
OTU6622	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Pseudoruegeria
OTU673	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU6816	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_B2M28	f_norank_o_B2M28	g_norank_f_norank_o_B2M28
OTU6841	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Yoonia-Loktanella
OTU6845	d_Bacteria	p_Planctomycetota	c_Phycisphaerae	o_Phycisphaerales	f_Phycisphaeraceae	g_Urania-1B-19_marine_sediment_group
OTU6847	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_unclassified_f_Microtrichaceae
OTU6870	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU695	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Algibacter
OTU6987	d_Bacteria	p_Desulfobacterota	c_Desulfuromonadia	o_norank_c_Desulfuromonadia	f_Geopsychrobacteraceae	g_Desulfuromusa
OTU7038	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Alteromonadales	f_Moritellaceae	g_Moritella
OTU7083	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Maribacter
OTU7092	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU7173	d_Bacteria	p_Myxococcota	c_Polyangia	o_Polyangiales	f_Sandaracinaceae	g_norank_f_Sandaracinaceae
OTU718	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU73	d_Bacteria	p_Desulfobacterota	c_Syntrophobacteria	o_Syntrophobacterales	f_norank_o_Syntrophobacterales	g_norank_f_norank_o_Syntrophobacterales
OTU7304	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Desulfosarcina
OTU7394	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU7440	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Winogradskyella
OTU7449	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU7471	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Arcticiflavibacter
OTU7527	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Robiginitalea
OTU7560	d_Bacteria	p_Planctomycetota	c_Phycisphaerae	o_Phycisphaerales	f_Phycisphaeraceae	g_Urania-1B-19_marine_sediment_group
OTU7566	d_Bacteria	p_Chloroflexi	c_KD4-96	o_norank_c_KD4-96	f_norank_o_norank_c_KD4-96	g_norank_f_norank_o_norank_c_KD4-96
OTU7644	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_norank_f_Microtrichaceae
OTU7744	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Aquibacter
OTU7765	d_Bacteria	p_Desulfobacterota	c_Desulfuromonadia	o_Sva1033	f_norank_o_Sva1033	g_norank_f_norank_o_Sva1033
OTU778	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_Desulfopila
OTU7782	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU7800	d_Bacteria	p_Patescibacteria	c_Parcubacteria	o_Candidatus_Kaiserbacteria	f_norank_o_Candidatus_Kaiserbacteria	g_norank_f_norank_o_Candidatus_Kaiserbacteria
OTU7836	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Alteromonadales	f_Shewanellaceae	g_Shewanella
OTU7853	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU7880	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU7881	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_Sva0996_marine_group
OTU7907	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_unclassified_f_Halieaceae
OTU791	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU7919	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodospirillales	f_norank_o_Rhodospirillales	g_norank_f_norank_o_Rhodospirillales
OTU7971	d_Bacteria	p_Gemmatimonadota	c_BD2-11_terrestrial_group	o_norank_c_BD2-11_terrestrial_group	f_norank_o_norank_c_BD2-11_terrestrial_group	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group
OTU7976	d_Bacteria	p_Chloroflexi	c_KD4-96	o_norank_c_KD4-96	f_norank_o_norank_c_KD4-96	g_norank_f_norank_o_norank_c_KD4-96
OTU7994	d_Bacteria	p_Chloroflexi	c_JG30-KF-CM66	o_norank_c_JG30-KF-CM66	f_norank_o_norank_c_JG30-KF-CM66	g_norank_f_norank_o_norank_c_JG30-KF-CM66
OTU7997	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	g_unclassified_f_Sphingomonadaceae
OTU8053	d_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_norank_c_Gracilibacteria	f_norank_o_norank_c_Gracilibacteria	g_norank_f_norank_o_norank_c_Gracilibacteria
OTU8055	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU8147	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU8182	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Verrucomicrobiales	f_DEV007	g_norank_f_DEV007
OTU8195	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
