from	to	type
OTU442	OTU6594	0.921415
OTU5465	OTU5576	0.8171439
OTU4815	OTU8085	0.8168915
OTU5653	OTU6578	0.8158419
OTU3062	OTU7882	0.8653786
OTU3987	OTU7083	0.838735
OTU2506	OTU7083	0.8308585
OTU373	OTU7424	0.8169786
OTU5570	OTU8055	0.8158258
OTU442	OTU6816	0.8174252
OTU3806	OTU5528	0.8711124
OTU373	OTU4838	0.8441561
OTU4132	OTU5570	0.8385777
OTU7083	OTU896	0.8099475
OTU4132	OTU6816	0.8642068
OTU6578	OTU7440	0.8322278
OTU3092	OTU4187	0.8152725
OTU7092	OTU8876	0.9207336
OTU2086	OTU8055	0.8284995
OTU442	OTU7644	0.8678631
OTU5465	OTU7644	0.8782976
OTU5653	OTU7644	0.8901705
OTU442	OTU6898	0.8306001
OTU3806	OTU4803	0.8859821
OTU4387	OTU7083	0.8635002
OTU3806	OTU7424	0.8334221
OTU373	OTU5455	0.8296426
OTU6578	OTU7644	0.8266638
OTU6578	OTU8804	0.8406703
OTU4613	OTU4812	0.9076952
OTU3984	OTU7083	0.8722839
OTU1605	OTU8804	0.9231943
OTU6680	OTU7644	0.8328286
OTU373	OTU8085	0.8815964
OTU1605	OTU4838	0.8951215
OTU8195	OTU8876	0.9005526
OTU3984	OTU8085	0.8148494
OTU442	OTU6543	0.8404414
OTU2283	OTU6816	0.8475882
OTU3806	OTU8055	0.8697143
OTU4759	OTU6749	0.8820759
OTU3806	OTU7449	0.8612325
OTU442	OTU5465	0.8772363
OTU2506	OTU4132	0.8558171
OTU455	OTU5465	0.8783432
OTU5465	OTU8804	0.8757076
OTU3987	OTU442	0.8172285
OTU7083	OTU8275	0.8741597
OTU2756	OTU4132	0.8607933
OTU5455	OTU7092	0.8083913
OTU791	OTU8876	0.8337012
