from	to	type
OTU2536	OTU7424	0.8379032
OTU2598	OTU7800	0.8678325
OTU8658	OTU8700	0.8149438
OTU5465	OTU7424	0.8278894
OTU3536	OTU5128	0.8392831
OTU5128	OTU7566	0.8769759
OTU455	OTU8700	0.9501276
OTU1756	OTU2506	0.8228853
OTU2874	OTU5649	0.8224476
OTU5465	OTU7744	0.9431285
OTU2086	OTU250	0.8258
OTU7092	OTU7549	0.8330259
OTU6403	OTU8490	0.844928
OTU7471	OTU8318	0.8397483
OTU7087	OTU8657	0.8278946
OTU3962	OTU8490	0.8607133
OTU455	OTU530	0.8477622
OTU6841	OTU8700	0.8131521
OTU2224	OTU3806	0.8191483
OTU1675	OTU791	0.8199828
OTU2340	OTU4132	0.9245373
OTU1936	OTU6847	0.8630805
OTU5570	OTU8195	0.850474
OTU2536	OTU5783	0.8082308
OTU2086	OTU2874	0.8247705
OTU2506	OTU6854	0.8373313
OTU455	OTU5128	0.8502726
OTU2874	OTU5444	0.8184241
OTU5653	OTU6841	0.8472049
OTU3992	OTU5765	0.8278995
OTU7471	OTU8195	0.8376661
OTU2224	OTU7549	0.8462762
OTU7440	OTU7976	0.8797818
OTU1874	OTU4412	0.8643885
OTU5783	OTU7440	0.8990887
OTU5653	OTU7083	0.8842302
OTU4649	OTU791	0.8102924
OTU5092	OTU7092	0.8248738
OTU5146	OTU7976	0.8535066
OTU442	OTU6847	0.8208131
OTU2086	OTU455	0.8960642
OTU7087	OTU8195	0.8086828
OTU5465	OTU7440	0.9078605
OTU2283	OTU7083	0.8255251
OTU7527	OTU8729	0.8131056
OTU7440	OTU8876	0.8094913
OTU7083	OTU8876	0.9259865
OTU1874	OTU2506	0.8653643
OTU5653	OTU7471	0.866668
OTU2506	OTU7173	0.8182763
OTU1282	OTU8658	0.8222465
OTU2506	OTU8711	0.8550015
OTU2580	OTU5570	0.8148302
OTU4690	OTU5570	0.8337992
OTU8657	OTU8907	0.808783
OTU6841	OTU7471	0.8220975
OTU4838	OTU7644	0.8959544
OTU4838	OTU7471	0.8192906
OTU2506	OTU442	0.9240075
OTU4412	OTU8195	0.8856216
OTU530	OTU6847	0.8528071
OTU8275	OTU8881	0.8192925
OTU7092	OTU8804	0.8349213
OTU3345	OTU442	0.8085155
OTU4690	OTU7976	0.8578823
OTU7471	OTU8235	0.844136
OTU4412	OTU5092	0.862366
OTU3992	OTU7424	0.823974
OTU637	OTU7083	0.8155375
OTU3142	OTU5444	0.8283981
OTU1425	OTU7503	0.8440606
OTU5653	OTU8700	0.8840368
OTU5653	OTU7549	0.892986
OTU1282	OTU1874	0.838524
OTU3983	OTU7549	0.8588441
OTU1677	OTU3806	0.8189735
OTU5340	OTU5576	0.8860553
OTU3806	OTU5042	0.8656196
OTU530	OTU8218	0.8345793
OTU7744	OTU8678	0.8687294
OTU455	OTU8657	0.9144698
OTU2086	OTU8881	0.8758191
OTU6841	OTU8195	0.9129743
OTU2086	OTU7249	0.8220988
OTU3992	OTU442	0.9516828
OTU6841	OTU8318	0.8362884
OTU5465	OTU6403	0.9034186
OTU4649	OTU7440	0.8542605
OTU2874	OTU8218	0.8261408
OTU2874	OTU5042	0.8293772
OTU8195	OTU8881	0.9036627
OTU4838	OTU8678	0.9251026
OTU1936	OTU4838	0.8855059
OTU5974	OTU7549	0.8505632
OTU4649	OTU7907	0.8854612
OTU2224	OTU7092	0.8386275
OTU530	OTU6841	0.9026357
OTU4412	OTU530	0.8609586
OTU1874	OTU5128	0.8651234
OTU1936	OTU4815	0.8464842
OTU530	OTU8195	0.9195555
OTU5340	OTU6403	0.8566578
OTU8195	OTU8658	0.8208926
OTU7424	OTU8700	0.8202275
OTU3983	OTU7092	0.8345454
OTU2874	OTU6847	0.8609585
OTU4132	OTU5429	0.8361751
OTU5649	OTU7744	0.8400041
OTU8195	OTU8876	0.8968746
OTU1280	OTU6847	0.840986
OTU5765	OTU7440	0.813342
OTU1280	OTU373	0.8257813
OTU1282	OTU3806	0.8342682
OTU5765	OTU7527	0.8532706
OTU7471	OTU8275	0.8279785
OTU2283	OTU7644	0.8192264
OTU1936	OTU8218	0.8599749
OTU4412	OTU5576	0.875217
OTU2874	OTU4838	0.8432034
OTU1425	OTU5570	0.9153463
OTU4815	OTU5653	0.8521736
OTU5146	OTU7549	0.8201179
OTU1675	OTU3984	0.8331939
OTU1621	OTU442	0.8291024
OTU2874	OTU8053	0.8087187
OTU5570	OTU6403	0.8415194
OTU8195	OTU8700	0.8991224
OTU1280	OTU5340	0.8273037
OTU2405	OTU5570	0.8160183
OTU4132	OTU4815	0.9082422
OTU5465	OTU8490	0.8631897
OTU1936	OTU7173	0.8315026
OTU2427	OTU3984	0.8226263
OTU2506	OTU8218	0.8478718
OTU8275	OTU8876	0.8164399
OTU7173	OTU8876	0.8211727
OTU3345	OTU8195	0.8535105
OTU1677	OTU442	0.8346148
OTU5465	OTU7087	0.8608324
OTU3806	OTU455	0.9426034
OTU6403	OTU8657	0.8131379
OTU2874	OTU5340	0.8451763
OTU2598	OTU8658	0.8395019
OTU4838	OTU5465	0.8989614
OTU455	OTU5340	0.8970032
OTU442	OTU5649	0.8506012
OTU3992	OTU5128	0.8971971
OTU1677	OTU6403	0.8721095
OTU2874	OTU8881	0.8630443
OTU1621	OTU6841	0.864115
OTU2598	OTU7566	0.8138966
OTU4412	OTU455	0.873713
OTU2581	OTU8658	0.8097947
OTU4838	OTU5576	0.8330075
OTU442	OTU5128	0.8760691
OTU2283	OTU3806	0.8416705
OTU5128	OTU8729	0.8533784
OTU2283	OTU3992	0.811417
OTU4838	OTU7527	0.8189317
OTU8657	OTU896	0.8467604
OTU7087	OTU8700	0.8540976
OTU3142	OTU5042	0.8292312
OTU5974	OTU7092	0.8132054
OTU7083	OTU8700	0.8135371
OTU1282	OTU8195	0.8217136
OTU1282	OTU3536	0.8361296
OTU455	OTU8055	0.8555255
OTU6841	OTU7092	0.8542842
OTU2506	OTU3992	0.8613286
OTU1280	OTU8195	0.9257183
OTU442	OTU4649	0.8393164
OTU3860	OTU7471	0.8093669
OTU2340	OTU5465	0.9447093
OTU4649	OTU5576	0.8696531
OTU5128	OTU5783	0.8299677
OTU2224	OTU7471	0.8219616
OTU3984	OTU8881	0.835491
OTU5649	OTU6841	0.8106054
OTU1677	OTU7471	0.8154261
OTU6403	OTU8700	0.8805623
OTU4412	OTU7527	0.8137181
OTU4132	OTU5128	0.8922788
OTU5146	OTU7527	0.8342967
OTU2340	OTU3984	0.8238849
OTU7087	OTU8678	0.8326209
OTU5783	OTU6847	0.8859828
OTU6403	OTU8678	0.9138449
OTU3345	OTU8490	0.8419535
OTU7083	OTU8907	0.8373038
OTU6403	OTU8195	0.8761399
OTU3536	OTU4412	0.8295001
OTU7549	OTU8658	0.815604
OTU3992	OTU4412	0.8485321
OTU2340	OTU3806	0.9134303
OTU2340	OTU8490	0.8251278
OTU2086	OTU7549	0.8485724
OTU4815	OTU5765	0.9038777
OTU1874	OTU5570	0.8146367
OTU5146	OTU7440	0.8463441
OTU1280	OTU4412	0.8741731
OTU3806	OTU5455	0.8148545
OTU5092	OTU8658	0.896222
OTU2086	OTU3806	0.8497719
OTU7471	OTU8907	0.8114103
OTU5455	OTU791	0.8095644
OTU1675	OTU8657	0.8277475
OTU7527	OTU8195	0.8381252
OTU5783	OTU7092	0.8807436
OTU5576	OTU8055	0.8625157
OTU4132	OTU5146	0.8288464
OTU7549	OTU8881	0.8634123
OTU3806	OTU5570	0.81347
OTU4815	OTU7549	0.8962086
OTU2874	OTU5974	0.8318375
OTU8657	OTU8876	0.8840429
OTU5653	OTU6847	0.8160794
OTU5340	OTU8275	0.8348337
OTU2477	OTU7083	0.827256
OTU5783	OTU7744	0.8483185
OTU4665	OTU8490	0.8220183
OTU2283	OTU5653	0.9245683
OTU4649	OTU7744	0.9272032
OTU2224	OTU5783	0.8417897
OTU1898	OTU5576	0.8647765
OTU1756	OTU4665	0.8101525
OTU1898	OTU3992	0.8325761
