TaxLevel	Taxs	P.adj	Diff	Cmean	Mmean	Groups	Log2Change
Family	f_norank_o_S085	0.558279542139263	0.348817938796225	0.00377450090970958	0.00307541161143692	T05C_vs_T05M	0.287
Family	f_norank_o_EPR3968-O8a-Bc78	0.184559691983774	1.82626967556763	0.00282838408675407	0.00448975023027732	T05C_vs_T05M	-0.648
Family	f_Microbulbiferaceae	0.742144327365761	0.109842587846845	0.004249612243402	0.00377474480339854	T05C_vs_T05M	0.167
Family	f_PS1_clade	0.0012627342368198	12.1344754168457	0.00188671340292692	0.00565877892536136	T05C_vs_T05M	-1.535
Family	f_Thiohalorhabdaceae	0.000803971987622989	13.2636126271366	0.00330535892711494	0.00945342812291758	T05C_vs_T05M	-1.488
Family	f_Pedosphaeraceae	0.097597436762355	2.88474276142152	0.00424368412562201	0.00211826877436742	T05C_vs_T05M	0.969
Family	f_unclassified_p_Desulfobacterota	8.0661874898107e-05	19.5026790212216	0.00423015578305625	0	T05C_vs_T05M	5.436
Family	f_Colwelliaceae	0.167911459544793	1.97623857846179	0.00496029289491972	0.0025920672731216	T05C_vs_T05M	0.911
Family	f_unclassified_o_Lachnospirales	0.0159258110974105	6.36749012664562	0.00589706197676152	0.00118281245995263	T05C_vs_T05M	2.225
Family	f_norank_o_VHS-B3-70	0.284632327615861	1.17784579217241	0.00353018776865703	0.0025949704230627	T05C_vs_T05M	0.43
Family	f_norank_o_SJA-15	0.0418897576736055	4.43415460180188	0.00117716111612658	0.00283499105510916	T05C_vs_T05M	-1.2
Family	f_norank_o_Dadabacteriales	0.0144293743343903	6.57349401117635	0.0016515399819102	0.00662777658811113	T05C_vs_T05M	-1.942
Family	f_unclassified_o_Oceanospirillales	0.086629029029032	3.09406604103707	0.00283410177287387	0.00567108708356713	T05C_vs_T05M	-0.976
Family	f_Spongiibacteraceae	0.388508636473998	0.760954686082579	0.00424615031268543	0.00566471324365506	T05C_vs_T05M	-0.408
Family	f_Defluviicoccaceae	0.000334598025045842	15.5448588420559	0.00212382158344082	0	T05C_vs_T05M	4.475
Family	f_Moraxellaceae	0.00194617782808681	11.0814217157106	0	0.00212289472489418	T05C_vs_T05M	-4.474
Family	f_Pseudohongiellaceae	0.0822484876553066	3.18616911295845	0.00212007465801107	0.00519769781394375	T05C_vs_T05M	-1.255
Family	f_unclassified_c_Anaerolineae	0.0110131391397295	7.14546273284557	0.00140978506135324	0.00471976231144394	T05C_vs_T05M	-1.675
Family	f_norank_o_Izemoplasmatales	0.0467670555071479	4.22437971227415	0.00471973806769102	0.00141087940332022	T05C_vs_T05M	1.674
Family	f_norank_o_Candidatus_Abawacabacteria	0.00374992164567708	9.53851223757227	0	0.00402333996911941	T05C_vs_T05M	-5.366
Family	f_unclassified_p_Planctomycetota	3.64022866744916e-05	21.8590191900215	0	0.00401093150866692	T05C_vs_T05M	-5.361
Family	f_norank_o_Oscillospirales	0.053693517399728	3.96454625160966	0.00591334091408495	0	T05C_vs_T05M	5.91
Family	f_Bacillaceae	0.288457984698995	1.15901272629154	0.00141336848617658	0.00235833165996575	T05C_vs_T05M	-0.7
Family	f_Halobacteroidaceae	0.137001170286721	2.30782678049141	0.00306088580576064	0.00709086128434019	T05C_vs_T05M	-1.186
Family	f_norank_o_norank_c_norank_p_WPS-2	0.00696111883497627	8.14274331931025	0	0.00141344136903158	T05C_vs_T05M	-3.92
Family	f_unclassified_o_Ectothiorhodospirales	0.158847007011823	2.06552197045327	0.00211774703979623	0.0035359944938462	T05C_vs_T05M	-0.713
Family	f_Desulfurivibrionaceae	0.0161908808921489	6.33318106772449	0.00117206816746384	0	T05C_vs_T05M	3.669
Family	f_unclassified_o_Fusobacteriales	0.00829647538239109	7.7574012757758	0.00211458566835226	0.0112997733686437	T05C_vs_T05M	-2.364
Family	f_norank_o_norank_c_norank_p_Desulfobacterota	0.190216423723699	1.77896219748293	0.00141267874829157	0.00330833024791884	T05C_vs_T05M	-1.172
Family	f_Bifidobacteriaceae	0.0123447653905316	6.90241350153287	0	0.00188741257562816	T05C_vs_T05M	-4.313
Family	f_norank_o_Milano-WF1B-44	0.0242437525582648	5.50793695665544	0	0.00142324242038883	T05C_vs_T05M	-3.929
Family	f_Ignavibacteriaceae	0.157885174575918	2.07534769987482	0.00376629823400261	0.00212552472507202	T05C_vs_T05M	0.797
Family	f_norank_o_Candidatus_Peregrinibacteria	0.000978085972121567	12.7695390379803	0	0.00306348468988761	T05C_vs_T05M	-4.983
Family	f_Planococcaceae	0.385004733981238	0.772382355799088	0.00165211675536035	0.00259225982222926	T05C_vs_T05M	-0.62
Family	f_Leptolyngbyaceae	0.0166574848191986	6.27423214286834	0.00164209265601137	0.00520371790983798	T05C_vs_T05M	-1.606
Family	f_Enterobacteriaceae	0.0161913857310411	6.33311630328998	0	0.00117958711747492	T05C_vs_T05M	-3.678
Family	f_Legionellaceae	0.00624487363472144	8.38352493357081	0	0.00331492640599002	T05C_vs_T05M	-5.094
Family	f_norank_o_Babeliales	0.0242188223038809	5.51000574242331	0.00141468535771911	0	T05C_vs_T05M	3.921
Family	f_Nitrospiraceae	0.00562863330143052	8.61560062825013	0.0021209532166857	0	T05C_vs_T05M	4.473
Family	f_A4b	0.22986903347596	1.48913925931808	0.00141652110912845	0.00283373417847311	T05C_vs_T05M	-0.952
Family	f_Cycloclasticaceae	0.800710666279602	0.0646182450579463	0.00164936856763105	0.00189078231550986	T05C_vs_T05M	-0.187
Family	f_norank_o_norank_c_bacteriap25	0.000100708072082027	18.8638881195546	0	0.00401168344297602	T05C_vs_T05M	-5.362
Family	f_norank_o_norank_c_norank_p_MBNT15	0.21226937773411	1.60956841411358	0.00165582456657512	0.00306739995157005	T05C_vs_T05M	-0.851
Family	f_Ruminococcaceae	4.80164740714473e-08	46.0456822213954	0.014348382998086	0	T05C_vs_T05M	7.175
Family	f_Cyanobacteriaceae	0.0251119440679674	5.43729566753691	0	0.00165598813112745	T05C_vs_T05M	-4.134
Family	f_norank_o_norank_c_WCHB1-81	0.994535460170941	4.7527817521557e-05	0.0018878121784874	0.0018939815479329	T05C_vs_T05M	-0.004
Family	f_norank_o_PAUC26f	0.00101935552226729	12.666120361714	0	0.00189463886525587	T05C_vs_T05M	-4.318
Family	f_unclassified_p_Patescibacteria	0.810958577322342	0.0580134699798693	0.00188885811047388	0.00212042287165405	T05C_vs_T05M	-0.159
Family	f_AKAU3564_sediment_group	0.159981956040338	2.05401752917089	0.00282275430651787	0.00118271664794146	T05C_vs_T05M	1.188
Family	f_Desulfobaccaceae	0.993947908442252	5.82979468170867e-05	0.00117789216839602	0.00118295707390865	T05C_vs_T05M	-0.006
Family	f_unclassified_p_Acidobacteriota	0.790810166833694	0.0713607856774549	0.00189124445558792	0.0016542848692848	T05C_vs_T05M	0.183
Family	f_Sulfurimonadaceae	0.000583404836380552	14.0844502495092	0	0.00379044822412202	T05C_vs_T05M	-5.282
Family	f_Microbacteriaceae	0.00278496668240844	10.2303544761808	0	0.00165780138072072	T05C_vs_T05M	-4.136
Family	f_Bacteroidetes_vadinHA17	0.0244811393916517	5.48835263626184	0	0.00141979564518754	T05C_vs_T05M	-3.926
Family	f_Acidiferrobacteraceae	0.0161909938314398	6.33316657885524	0.00117786853237378	0	T05C_vs_T05M	3.676
Family	f_Intrasporangiaceae	0.0102347361629237	7.30262341082129	0.00236161242880388	0	T05C_vs_T05M	4.622
Family	f_Lactobacillaceae	0.161091641225629	2.04286185657812	0	0.00641463327849368	T05C_vs_T05M	-6.026
Family	f_unclassified_o_Rhizobiales	0.00217069032080464	10.8200976028544	0	0.00354070685875522	T05C_vs_T05M	-5.186
Family	f_Coriobacteriaceae	0.0615949939011824	3.7099263962147	0.00283201153896277	0	T05C_vs_T05M	4.874
Family	f_unclassified_c_Polyangia	0.00233166227228956	10.6498426377479	0	0.00283518781446309	T05C_vs_T05M	-4.875
Family	f_BSV26	0.00023655349191975	16.4799984580029	0	0.00260209275794833	T05C_vs_T05M	-4.756
Family	f_norank_o_Micavibrionales	0.0200973726175407	5.88802158592452	0.00141252233981163	0.00330993989748593	T05C_vs_T05M	-1.173
Family	f_norank_o_norank_c_Subgroup_18	0.187836939778694	1.79865302440952	0.0016506259418884	0.00307005240103565	T05C_vs_T05M	-0.857
Family	f_Desulfatiglandaceae	0.0391978534495148	4.56174043084823	0	0.00260703628900147	T05C_vs_T05M	-4.759
Family	f_Micrococcaceae	0.00696191793510359	8.14248972289817	0	0.00141228553464669	T05C_vs_T05M	-3.919
Family	f_norank_o_Ga0077536	0.0252226436448814	5.42847924821821	0.00165491365638328	0	T05C_vs_T05M	4.133
Family	f_AKYH767	0.165570282758998	1.99874301532569	0.00141744384720565	0.00283362558011873	T05C_vs_T05M	-0.951
Family	f_unclassified_c_ABY1	0.0238210065227058	5.54333342520774	0.00141314313605456	0	T05C_vs_T05M	3.919
Family	f_Gaiellaceae	0.280068578675674	1.20074855597984	0.0021246786429967	0.0011789407442116	T05C_vs_T05M	0.799
Family	f_Alcanivoracaceae1	0.0161906724108564	6.33320781386815	0	0.00117559189963905	T05C_vs_T05M	-3.673
Family	f_norank_o_113B434	0.00278524782008593	10.230117471681	0.00165026673713643	0	T05C_vs_T05M	4.13
Family	f_BIrii41	0.016190507221087	6.3332290063895	0.00117613094654279	0	T05C_vs_T05M	3.674
Family	f_norank_o_1-20	0.0353269300550854	4.76307218207736	0	0.00189006130025648	T05C_vs_T05M	-4.315
Family	f_MSB-3C8	0.0161899623463487	6.33329891109633	0	0.00117549073648279	T05C_vs_T05M	-3.673
Family	f_norank_o_D90	0.00201218199273058	11.0014007369474	0	0.0021189069501083	T05C_vs_T05M	-4.472
Family	f_Comamonadaceae	0.00278506073740065	10.2302751831695	0	0.0016511953034803	T05C_vs_T05M	-4.13
Family	f_unclassified_o_norank_c_Desulfuromonadia	0.0418920615167751	4.43404929286683	0	0.00165059202790689	T05C_vs_T05M	-4.13
Family	f_Streptomycetaceae	0.0161909358538793	6.33317401672518	0	0.00117501095344685	T05C_vs_T05M	-3.672
Family	f_norank_o_Granulosicoccales	0.0161916067279399	6.33308795287226	0	0.00118045982524353	T05C_vs_T05M	-3.679
Family	f_unclassified_o_Saccharimonadales	0.0238981003074887	5.5368278783598	0	0.00141780926589699	T05C_vs_T05M	-3.924
Family	f_norank_o_norank_c_028H05-P-BN-P5	0.00486820094289353	8.94256139808165	0	0.00188948180667347	T05C_vs_T05M	-4.314
Family	f_norank_o_norank_c_S0134_terrestrial_group	0.0243899141295199	5.49585423551831	0.00141324253498529	0	T05C_vs_T05M	3.92
Family	f_Tannerellaceae	0.0394797322379291	4.54793757633496	0.00211446200007015	0	T05C_vs_T05M	4.469
Family	f_Fusobacteriaceae	1.59836000945078e-05	24.408901443841	8.25221592269407	23.2242058096217	T12C_vs_T12M	-1.493
Family	f_Vibrionaceae	0.000565699449568889	14.1641617203885	1.36901292745639	6.21960168305615	T12C_vs_T12M	-2.184
Family	f_Bacteroidaceae	6.61797766115423e-06	27.2720193722354	2.05934471840415	12.3924439628369	T12C_vs_T12M	-2.589
Family	f_Acidaminococcaceae	2.80934963532726e-09	59.336549067076	0.338217569069053	9.47492222511685	T12C_vs_T12M	-4.808
Family	f_Lachnospiraceae	2.38456922746914e-11	86.7073183037267	0.501202777200658	12.5657131252599	T12C_vs_T12M	-4.648
Family	f_Flavobacteriaceae	3.67886778222683e-05	21.8270586599929	2.82076457889525	5.37711629219493	T12C_vs_T12M	-0.931
Family	f_Desulfobacteraceae	2.36877140964225e-16	189.649401366606	7.59299783559004	0.047187134910739	T12C_vs_T12M	7.327
Family	f_Spirochaetaceae	0.85630376701419	0.033239185425955	4.27395263591129	4.40937431505167	T12C_vs_T12M	-0.045
Family	f_Marinifilaceae	1.20706098370005e-19	300.754862365054	9.08274994989528	0.16662538591904	T12C_vs_T12M	5.768
Family	f_norank_o_Peptostreptococcales-Tissierellales	7.25576398274239e-19	270.335351459484	10.5237566735823	0.0280496079929025	T12C_vs_T12M	8.546
Family	f_unclassified_c_Bacteroidia	7.03656230590131e-16	177.034185720016	5.32033367821116	0.019309750916486	T12C_vs_T12M	8.099
Family	f_Dethiosulfatibacteraceae	3.19204576511148e-11	84.8279729651333	9.42780883373627	0	T12C_vs_T12M	16.525
Family	f_Desulfovibrionaceae	4.9655599392136e-06	28.2350025967559	3.29951698075523	0	T12C_vs_T12M	15.01
Family	f_Prolixibacteraceae	0.000147520800669178	17.7838487871132	1.83754687182084	0.797232689201133	T12C_vs_T12M	1.205
Family	f_Clostridiaceae	0.0950423107540792	2.93104349209128	2.40359018444655	1.8459106390025	T12C_vs_T12M	0.381
Family	f_norank_o_Actinomarinales	4.00976643363232e-06	28.961545902019	0.669499591035848	1.49229978255453	T12C_vs_T12M	-1.156
Family	f_Marinilabiliaceae	7.6350647095979e-16	176.117168906736	4.31921864135112	0.124220717482552	T12C_vs_T12M	5.119
Family	f_Woeseiaceae	0.000312767731567301	15.7253419535207	0.730054128240905	1.35771365610321	T12C_vs_T12M	-0.895
Family	f_Izemoplasmataceae	0.0047870815327743	8.9806208443108	0.642935214337506	1.07595051036776	T12C_vs_T12M	-0.743
Family	f_Desulfocapsaceae	0.0964641236925893	2.90510779905964	1.08184413225485	1.35394776686962	T12C_vs_T12M	-0.324
Family	f_Synergistaceae	2.00508502013514e-06	31.3756646325866	1.61702916104565	0	T12C_vs_T12M	13.981
Family	f_Rhodobacteraceae	0.000125056143053752	18.2483839918768	0.660257927027142	1.18145836433318	T12C_vs_T12M	-0.839
Family	f_Nitrincolaceae	0.251229697708061	1.35752047816279	0.122615301025382	3.67912275586594	T12C_vs_T12M	-4.906
Family	f_Peptostreptococcaceae	1.31178232741093e-15	170.136068297669	1.78249938298881	0.076037096638274	T12C_vs_T12M	4.549
Family	f_Anaerovoracaceae	0.00111941172885507	12.4327725393098	0.766578010894692	0.390647237641048	T12C_vs_T12M	0.972
Family	f_MSBL8	3.07183843782888e-10	71.1830206575303	1.12086331979326	0	T12C_vs_T12M	13.452
Family	f_Ilumatobacteraceae	0.003271616299912	9.85417856088083	0.318394216733582	0.503488084758118	T12C_vs_T12M	-0.661
Family	f_norank_o_JGI_0000069-P22	0.000122753381322258	18.3009170374979	2.2326589306495	0.00713653099773482	T12C_vs_T12M	8.269
Family	f_Desulfosarcinaceae	0.0202735711189064	5.8702039182495	0.338998381276804	0.494443282166342	T12C_vs_T12M	-0.544
Family	f_Shewanellaceae	0.00010670853750344	18.6986382494546	0.118778092575611	0.635744384557121	T12C_vs_T12M	-2.419
Family	f_Microtrichaceae	2.06840086906723e-05	23.5977184150472	0.233247424095291	0.486766864858288	T12C_vs_T12M	-1.061
Family	f_Sandaracinaceae	0.393394871318633	0.745267728631982	0.276936942668451	0.313736221897214	T12C_vs_T12M	-0.18
Family	f_Desulfobulbaceae	3.77843685393084e-13	116.796584527342	1.21218590380798	0.0879859631590869	T12C_vs_T12M	3.783
Family	f_unclassified_o_Peptostreptococcales-Tissierellales	1.29150696520058e-10	76.2125670655758	1.53727918638455	0.0369078371507367	T12C_vs_T12M	5.376
Family	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	0.0060396264215462	8.45799534188039	0.214095331779469	0.323221505359251	T12C_vs_T12M	-0.594
Family	f_norank_o_norank_c_KD4-96	0.00143593772360376	11.8186298135453	0.183159545680041	0.32702697540679	T12C_vs_T12M	-0.836
Family	f_Halieaceae	0.000745375272000786	13.4559059205216	0.197195647533004	0.354984903990028	T12C_vs_T12M	-0.848
Family	f_Bacteroidetes_BD2-2	0.00358957574529324	9.63930499927927	0.355263870487976	0.208091347715827	T12C_vs_T12M	0.771
Family	f_norank_o_Desulfitobacteriales	8.84863982512758e-19	267.142503458746	1.05156100356446	0	T12C_vs_T12M	13.36
Family	f_Thermoanaerobaculaceae	0.101764422622938	2.81210511686082	0.211048425040945	0.273476247329488	T12C_vs_T12M	-0.374
Family	f_Paludibacteraceae	0.0779557136322747	3.28193147028165	0.101941252510467	0.77074769516866	T12C_vs_T12M	-2.917
Family	f_Saprospiraceae	0.0764705259367599	3.31644597297055	0.229277753802969	0.301483297270014	T12C_vs_T12M	-0.395
Family	f_norank_o_Saccharimonadales	6.73677754182637e-08	44.5902317310361	0.0769391004472713	0.287052442527715	T12C_vs_T12M	-1.898
Family	f_Fusibacteraceae	0.143695752220502	2.22903222409603	0.13371270943566	0.207240905248555	T12C_vs_T12M	-0.632
Family	f_unclassified_o_Sphingobacteriales	6.16834525079616e-12	95.809314498812	0.64318184007419	0.00433678378740301	T12C_vs_T12M	7.18
Family	f_Coriobacteriales_Incertae_Sedis	0.0624603416912488	3.68426114475907	0	0.98934010109622	T12C_vs_T12M	-13.272
Family	f_norank_o_norank_c_norank_p_Latescibacterota	2.389122240823e-05	23.1491456061149	0.0673056412904187	0.167034832442697	T12C_vs_T12M	-1.31
Family	f_unclassified_c_Clostridia	6.15853564466606e-07	35.7018622027327	0.436707635214811	0.00215741399557856	T12C_vs_T12M	7.596
Family	f_norank_o_norank_c_norank_p_Marinimicrobia_SAR406_clade	1.05935864465321e-12	108.686684743182	0.434927323815982	0.0074196606901462	T12C_vs_T12M	5.854
Family	f_norank_o_B2M28	0.00427793315298146	9.23641851143074	0.0814655105558166	0.13820744094494	T12C_vs_T12M	-0.762
Family	f_Nocardiaceae	0.0493792761836393	4.12169389671905	0.137250587452339	0.315874685076131	T12C_vs_T12M	-1.202
Family	f_Cyclobacteriaceae	0.000411107851957063	14.9983627933605	0.0741553096169669	0.13452219929639	T12C_vs_T12M	-0.858
Family	f_Anaerolineaceae	0.132227032210954	2.366801949571	0.109577280816419	0.150339486636362	T12C_vs_T12M	-0.456
Family	f_norank_o_Chloroplast	0.208410440540677	1.6376202696646	0.131063110354829	0.0995528492003062	T12C_vs_T12M	0.396
Family	f_unclassified_c_Gammaproteobacteria	0.645885433435704	0.214525042174201	0.107905799654916	0.11618215772113	T12C_vs_T12M	-0.107
Family	f_unclassified_k_norank_d_Bacteria	7.28535727216834e-08	44.2574822121434	0.256865300739396	0.0485689751494972	T12C_vs_T12M	2.4
Family	f_norank_o_norank_c_PAUC43f_marine_benthic_group	1.75014799723793e-06	31.8600938526227	0.0481213010349526	0.158702351325866	T12C_vs_T12M	-1.719
Family	f_Hungateiclostridiaceae	0.00141159508786022	11.8604988957961	0.160740311696686	0.0821448689105498	T12C_vs_T12M	0.968
Family	f_Sedimentibacteraceae	0.852869527078159	0.0348662593305146	0.0663684529404822	0.0769765640541262	T12C_vs_T12M	-0.214
Family	f_Peptococcaceae	0.00034585125205906	15.4566294786676	0.163531331552976	0.00143521278989666	T12C_vs_T12M	6.736
Family	f_unclassified_o_Bacteroidales	1.91897338123114e-11	88.1260778521365	0.232525514958179	0.00809438402039134	T12C_vs_T12M	4.827
Family	f_Moritellaceae	2.82600324803059e-09	59.3067388598513	0.00727120371078015	0.175130697213215	T12C_vs_T12M	-4.571
Family	f_norank_o_norank_c_norank_p_NB1-j	7.34952009116573e-08	44.2202981532947	0.0439198138930785	0.137104575199281	T12C_vs_T12M	-1.64
Family	f_Arcobacteraceae	0.44961068594143	0.583630156676276	0.128602803038219	0.228855020807895	T12C_vs_T12M	-0.831
Family	f_unclassified_c_Alphaproteobacteria	0.000683313090256023	13.677881576807	0.556035455819458	0.0310171333066323	T12C_vs_T12M	4.16
Family	f_norank_o_norank_c_Subgroup_22	4.64636569829815e-09	56.8321262339753	0.0250198889291378	0.110228543923385	T12C_vs_T12M	-2.135
Family	f_Leptospiraceae	0.000248402874086507	16.3470462379288	0.0477357935331583	0.00928429404606618	T12C_vs_T12M	2.35
Family	f_Melioribacteraceae	0.2947474344527	1.12875092673845	0.0781515324957564	0.0934528724053705	T12C_vs_T12M	-0.258
Family	f_Sulfurovaceae	0.160144367925337	2.05237910888994	0.151491351821361	0.0808112231276179	T12C_vs_T12M	0.906
Family	f_LK-44f	0.00918508323849167	7.53615169651064	0.150899741890315	0	T12C_vs_T12M	10.56
Family	f_Lentimicrobiaceae	6.98612594724034e-05	19.9206824698904	0.0775978548946786	0.0401830363822183	T12C_vs_T12M	0.948
Family	f_Caldilineaceae	0.00235679743303474	10.6243901490107	0.0580352521892592	0.0901187572910078	T12C_vs_T12M	-0.634
Family	f_Rhizobiaceae	7.26451756825594e-10	66.4101505606274	0.0436417020523276	0.160271824464699	T12C_vs_T12M	-1.874
Family	f_norank_o_Candidatus_Falkowbacteria	4.47753585321886e-05	21.2357690967639	0.223368893581076	0.0377926128019468	T12C_vs_T12M	2.56
Family	f_norank_o_Bacteroidetes_VC2.1_Bac22	3.2089981403818e-10	70.9355158385039	0.122404337981814	0.0219040173028688	T12C_vs_T12M	2.477
Family	f_Oscillospiraceae	2.41975447368767e-07	39.3259643377858	0.0833675186719779	0	T12C_vs_T12M	9.705
Family	f_Christensenellaceae	3.0229150406883e-07	38.4459904478854	0.124656670575061	0.0449619674652938	T12C_vs_T12M	1.469
Family	f_GoM-GC232-4463-Bac1	2.46665980674041e-08	48.9865612800358	0.336991996813277	0	T12C_vs_T12M	11.719
Family	f_norank_o_Subgroup_17	0.00120141854958541	12.2574554693195	0.0384992061046079	0.0841911387743041	T12C_vs_T12M	-1.127
Family	f_norank_o_BD7-8	0.104419484790792	2.76756256919957	0.061397436280569	0.0819999740784137	T12C_vs_T12M	-0.417
Family	f_Rhodothermaceae	4.42707112039177e-07	36.9617432590899	0.028561661510705	0.0785852563198373	T12C_vs_T12M	-1.457
Family	f_norank_o_norank_c_OM190	0.000284954588730889	15.9756361225226	0.0415275442575013	0.0816946801694783	T12C_vs_T12M	-0.974
Family	f_Burkholderiaceae	0.130339826064773	2.3907985913365	0.0503210047921741	0.076320460024872	T12C_vs_T12M	-0.6
Family	f_Calditrichaceae	0.00148205722150184	11.7413316752711	0.0693568891524764	0.0391208661569102	T12C_vs_T12M	0.824
Family	f_norank_o_Syntrophobacterales	0.0196289848773736	5.93621936594698	0.0462565227818474	0.0717589175379965	T12C_vs_T12M	-0.632
Family	f_Bdellovibrionaceae	4.213652298222e-05	21.4178905095056	0.0302289344418827	0.0744301149953579	T12C_vs_T12M	-1.297
Family	f_unclassified_p_Firmicutes	0.000609196849406441	13.9728036714741	0.122232061290436	0.00142597139641874	T12C_vs_T12M	6.325
Family	f_Erysipelotrichaceae	3.03779847086194e-05	22.4095661032575	0.0367345988001064	0.115051708115156	T12C_vs_T12M	-1.644
Family	f_norank_o_Candidatus_Kaiserbacteria	2.15046649651028e-06	31.1276942296859	0.0257258902605328	0.0802146339649082	T12C_vs_T12M	-1.637
Family	f_norank_o_OPB41	1.10887678802693e-05	25.5793190337982	0.0217157292560904	0.0738630299712613	T12C_vs_T12M	-1.761
Family	f_Chromatiaceae	0.0041563062421163	9.30233760255381	0.058069051327963	0.0333825404480991	T12C_vs_T12M	0.797
Family	f_norank_o_norank_c_BD2-11_terrestrial_group	5.25436371504774e-08	45.6558463301919	0.0198206767165255	0.0677932898821294	T12C_vs_T12M	-1.769
Family	f_Sphingomonadaceae	7.34087842533004e-06	26.9281876272077	0.0276314118838143	0.0711246560670733	T12C_vs_T12M	-1.361
Family	f_norank_o_SBR1031	0.404365194036846	0.711071509623981	0.0467425844692585	0.0390366969567019	T12C_vs_T12M	0.259
Family	f_Phycisphaeraceae	0.000106743392575647	18.697707293856	0.019364850798198	0.0491904430771985	T12C_vs_T12M	-1.34
Family	f_PHOS-HE36	0.00666769047923932	8.23803085814896	0.0245188587566971	0.0401382038309273	T12C_vs_T12M	-0.709
Family	f_Rubritaleaceae	0.00530019013826339	8.75065358753927	0.0269221115254895	0.0659213146640505	T12C_vs_T12M	-1.289
Family	f_norank_o_0319-6G20	0.0214695690653173	5.75351831806251	0.0139239436744633	0.00497460972441611	T12C_vs_T12M	1.467
Family	f_Kiloniellaceae	0.427644838941344	0.642910066145365	0.0451088151016467	0.0384949463222439	T12C_vs_T12M	0.228
Family	f_Erysipelatoclostridiaceae	0.47263355625725	0.526245878687032	0.00281403620123156	0.00402772306014302	T12C_vs_T12M	-0.502
Family	f_norank_o_Sva1033	0.0240938186824716	5.52041382558159	0.0262334792195121	0.0453932459129605	T12C_vs_T12M	-0.789
Family	f_Geopsychrobacteraceae	1.61926957149055e-05	24.3677284532925	0.0212531751843917	0.0494131434402008	T12C_vs_T12M	-1.213
Family	f_unclassified_o_Microtrichales	0.000285832584445713	15.9673464427512	0.015578681177561	0.0387814360753047	T12C_vs_T12M	-1.31
Family	f_norank_o_norank_c_P9X2b3D02	0.0157720917596746	6.38766967657336	0.0219541326441516	0.037815273316	T12C_vs_T12M	-0.782
Family	f_Ectothiorhodospiraceae	0.0010003584323465	12.7131634313548	0.0493376462433893	0.0241961181391222	T12C_vs_T12M	1.025
Family	f_norank_o_Clostridia_vadinBB60_group	1.7794811967817e-08	50.4668821713379	0.0982886058044625	0.0148042454005866	T12C_vs_T12M	2.723
Family	f_norank_o_SZB50	0.112732753598817	2.63602043236271	0.0290499585951738	0.0398980169600841	T12C_vs_T12M	-0.456
Family	f_Halomonadaceae	0.0142494244289282	6.59980525488535	0.0119918502433051	0.0426377978021227	T12C_vs_T12M	-1.821
Family	f_Marinobacteraceae	0.00395523131366867	9.41596019471859	0.00825281552142648	0.0255646077480064	T12C_vs_T12M	-1.619
Family	f_Desulfomicrobiaceae	1.08201508950919e-11	91.9473005556204	0.100826494930158	0	T12C_vs_T12M	9.979
Family	f_Gemmatimonadaceae	1.77696041485795e-05	24.0741987869735	0.0113288511126443	0.0348770566925534	T12C_vs_T12M	-1.614
Family	f_norank_o_norank_c_Subgroup_21	0.000807829455259064	13.251479371787	0.0195914186801479	0.0473193142270053	T12C_vs_T12M	-1.268
Family	f_norank_o_Gaiellales	1.49143518153497e-05	24.6287398218579	0.00943814666571486	0.0268217531118702	T12C_vs_T12M	-1.497
Family	f_norank_o_norank_c_Gracilibacteria	0.00169868418566668	11.4094851547796	0.0169701434338875	0.0366231306578347	T12C_vs_T12M	-1.105
Family	f_Idiomarinaceae	0.0221077170214735	5.69410117436947	0.0112669671077083	0.0685340508096536	T12C_vs_T12M	-2.594
Family	f_Trueperaceae	0.00828346608386605	7.76082611219041	0.0181822820500587	0.0326003029655607	T12C_vs_T12M	-0.839
Family	f_norank_o_norank_c_norank_p_Margulisbacteria	0.000299797671515472	15.839000235196	0.123162167203101	0	T12C_vs_T12M	10.268
Family	f_Propionibacteriaceae	0.000137563813538563	17.9798115576728	0.0150907066672787	0.0295033217040986	T12C_vs_T12M	-0.963
Family	f_norank_o_KI89A_clade	0.00382624628609143	9.49213643307258	0.0262062782795819	0.0113920765034169	T12C_vs_T12M	1.195
Family	f_norank_o_Microtrichales	0.00354775031279576	9.66638596435349	0.0144008676260084	0.0268576062452165	T12C_vs_T12M	-0.895
Family	f_Thiotrichaceae	0.467542930237413	0.538538645098386	0.0198335908644336	0.0228095882391441	T12C_vs_T12M	-0.201
Family	f_norank_o_Chitinophagales	0.000368199469377035	15.2900820724452	0.00920109657266963	0.0240464879473567	T12C_vs_T12M	-1.376
Family	f_norank_o_Subgroup_9	0.0144533344144257	6.57001736467806	0.0120473321970405	0.0244587851540094	T12C_vs_T12M	-1.016
Family	f_Hyphomicrobiaceae	0.00855625037526234	7.69019145344841	0.0195837136321522	0.0328289682900611	T12C_vs_T12M	-0.742
Family	f_Latescibacteraceae	7.3603659821421e-05	19.7685548339869	0.00330803255101251	0.0192497171881953	T12C_vs_T12M	-2.505
Family	f_Methyloligellaceae	0.32755351121307	0.983730290377666	0.0193457005991125	0.0237604426255041	T12C_vs_T12M	-0.295
Family	f_Carnobacteriaceae	0.211448304987757	1.61548451773904	0.0205294284854613	0.0271073950485189	T12C_vs_T12M	-0.399
